chrom1	start1	end1	chrom2	start2	end2	tor1	tor2	score	enr
chr8	12192200	12192250	chr8	12607300	12607350	EE	EE	65.3000030517578	-2.9205655325056
chr8	12192200	12192250	chr8	12607350	12607400	EE	EE	65.3000030517578	-2.9205655325056
chr8	12192200	12192250	chr8	12607400	12607450	EE	EE	65.3000030517578	-2.9296106721086
chr8	12192200	12192250	chr8	12607450	12607500	EE	EE	65.3000030517578	-2.9296106721086
chr8	23918400	23918450	chr8	24138550	24138600	EE	EE	65.8000030517578	-2.74101242722891
chr8	23918400	23918450	chr8	24219900	24219950	EE	EE	77.3000030517578	-2.53555030659608
chr8	24706900	24706950	chr8	25657850	25657900	EL	LL	89.4000015258789	-2.33415439722062
chr8	26385600	26385650	chr8	26853450	26853500	EE	EE	74.8000030517578	-2.58206261021536
chr8	26385600	26385650	chr8	26853500	26853550	EE	EE	74.8000030517578	-2.58206261021536
chr8	26385650	26385700	chr8	26853450	26853500	EE	EE	74.8000030517578	-2.58206261021536
chr8	26385650	26385700	chr8	26853500	26853550	EE	EE	74.8000030517578	-2.58206261021536
chr8	26385700	26385750	chr8	26853450	26853500	EE	EE	74.8000030517578	-2.57040440503099
chr8	26385700	26385750	chr8	26853500	26853550	EE	EE	74.8000030517578	-2.57040440503099
chr8	27455650	27455700	chr8	28092300	28092350	EL	EE	90.9000015258789	-2.32192809488736
chr8	27455650	27455700	chr8	28092350	28092400	EL	EE	90.9000015258789	-2.35230174393088
chr8	27455700	27455750	chr8	28092300	28092350	EL	EE	90.9000015258789	-2.32192809488736
chr8	27455700	27455750	chr8	28092350	28092400	EL	EE	90.9000015258789	-2.35230174393088
chr8	27455750	27455800	chr8	28092300	28092350	EL	EE	90.9000015258789	-2.32192809488736
chr8	27455750	27455800	chr8	28092350	28092400	EL	EE	90.9000015258789	-2.35230174393088
chr8	36771050	36771100	chr8	37410100	37410150	LL	EE	67.3000030517578	-2.95174483139278
chr8	36771050	36771100	chr8	37410150	37410200	LL	EE	67.3000030517578	-2.877744249949
chr8	36771050	36771100	chr8	37410200	37410250	LL	EE	67.3000030517578	-2.877744249949
chr8	73422050	73422100	chr8	73930700	73930750	EE	EE	66.8000030517578	-2.82235708539685
chr8	73422050	73422100	chr8	73930750	73930800	EE	EE	66.8000030517578	-2.82235708539685
chr8	73422100	73422150	chr8	73930700	73930750	EE	EE	66.8000030517578	-2.82235708539685
chr8	73422100	73422150	chr8	73930750	73930800	EE	EE	66.8000030517578	-2.82235708539685
chr8	73422150	73422200	chr8	73930700	73930750	EE	EE	66.8000030517578	-2.82235708539685
chr8	73422150	73422200	chr8	73930750	73930800	EE	EE	66.8000030517578	-2.82235708539685
chr8	86248800	86248850	chr8	86479200	86479250	EE	EE	68.8000030517578	-2.45391039092313
chr8	86248850	86248900	chr8	86479200	86479250	EE	EE	68.8000030517578	-2.45391039092313
chr8	86248900	86248950	chr8	86479200	86479250	EE	EE	68.8000030517578	-2.45391039092313
chr8	86533900	86533950	chr8	86754750	86754800	EE	EE	66.8000030517578	-2.63192597969174
chr8	86533900	86533950	chr8	86754800	86754850	EE	EE	66.8000030517578	-2.63192597969174
chr8	86533900	86533950	chr8	86754850	86754900	EE	EE	66.8000030517578	-2.59523083617498
chr8	86533950	86534000	chr8	86754750	86754800	EE	EE	66.8000030517578	-2.63192597969174
chr8	86533950	86534000	chr8	86754800	86754850	EE	EE	66.8000030517578	-2.63192597969174
chr8	86533950	86534000	chr8	86754850	86754900	EE	EE	66.8000030517578	-2.59523083617498
chr8	86887750	86887800	chr8	87103700	87103750	EE	EE	81.9000015258789	-2.58496250072116
chr8	86887750	86887800	chr8	87118450	87118500	EE	EE	69.3000030517578	-2.82130759406785
chr8	86887750	86887800	chr8	87118500	87118550	EE	EE	69.3000030517578	-2.83115538002419
chr8	86887800	86887850	chr8	87103700	87103750	EE	EE	81.9000015258789	-2.58496250072116
chr8	86887800	86887850	chr8	87118450	87118500	EE	EE	69.3000030517578	-2.82130759406785
chr8	86887800	86887850	chr8	87118500	87118550	EE	EE	69.3000030517578	-2.83115538002419
chr8	86887850	86887900	chr8	87103700	87103750	EE	EE	81.9000015258789	-2.58496250072116
chr8	86887850	86887900	chr8	87118450	87118500	EE	EE	69.3000030517578	-2.82130759406785
chr8	86887850	86887900	chr8	87118500	87118550	EE	EE	69.3000030517578	-2.83115538002419
chr8	88223100	88223150	chr8	89109700	89109750	EE	EE	95.9000015258789	-2.04147663597616
chr8	89743150	89743200	chr8	90060650	90060700	EE	EE	71.8000030517578	-2.65760780255292
chr8	89743150	89743200	chr8	90060700	90060750	EE	EE	71.8000030517578	-2.65760780255292
chr8	89743150	89743200	chr8	90060750	90060800	EE	EE	71.8000030517578	-2.65760780255292
chr8	90060600	90060650	chr8	90557100	90557150	EE	EE	65.8000030517578	-3.27462238010901
chr8	90060600	90060650	chr8	90557150	90557200	EE	EE	65.8000030517578	-3.32192809488736
chr8	90060650	90060700	chr8	90557100	90557150	EE	EE	65.8000030517578	-3.27942336637283
chr8	90060650	90060700	chr8	90557150	90557200	EE	EE	65.8000030517578	-3.32672908115118
chr8	90060700	90060750	chr8	90557100	90557150	EE	EE	65.8000030517578	-3.27942336637283
chr8	90060700	90060750	chr8	90557150	90557200	EE	EE	65.8000030517578	-3.32672908115118
chr8	90060750	90060800	chr8	90557100	90557150	EE	EE	65.8000030517578	-3.27942336637283
chr8	90060750	90060800	chr8	90557150	90557200	EE	EE	65.8000030517578	-3.32672908115118
chr8	90118300	90118350	chr8	90557100	90557150	EE	EE	88.4000015258789	-2.37160973427899
chr8	90118300	90118350	chr8	90557150	90557200	EE	EE	88.4000015258789	-2.42524769788106
chr8	95535500	95535550	chr8	96457000	96457050	LL	EE	62.2999992370605	-3.08179409116365
chr8	97466650	97466700	chr8	97728000	97728050	EE	EE	76.3000030517578	-2.21363286169481
chr8	97525700	97525750	chr8	97728000	97728050	EE	EE	72.8000030517578	-2.93206117134342
chr8	97525750	97525800	chr8	97728000	97728050	EE	EE	72.8000030517578	-2.93206117134342
chr8	107126700	107126750	chr8	107778100	107778150	EE	EE	66.3000030517578	-2.74953426766926
chr8	107126700	107126750	chr8	107778150	107778200	EE	EE	66.3000030517578	-2.74953426766926
chr8	107126700	107126750	chr8	107783700	107783750	EE	EE	69.3000030517578	-2.71926359243275
chr8	107126700	107126750	chr8	107783750	107783800	EE	EE	69.3000030517578	-2.71926359243275
chr8	107126700	107126750	chr8	107783800	107783850	EE	EE	69.3000030517578	-2.71926359243275
chr8	107126700	107126750	chr8	107807100	107807150	EE	EE	72.3000030517578	-2.55672881999221
chr8	107126700	107126750	chr8	107807150	107807200	EE	EE	72.3000030517578	-2.55672881999221
chr8	107126700	107126750	chr8	107807200	107807250	EE	EE	72.3000030517578	-2.55672881999221
chr8	107126700	107126750	chr8	107814950	107815000	EE	EE	71.8000030517578	-2.62343664853579
chr8	107126700	107126750	chr8	107815000	107815050	EE	EE	71.8000030517578	-2.55942740861402
chr8	107126700	107126750	chr8	107815050	107815100	EE	EE	71.8000030517578	-2.55942740861402
chr8	107126750	107126800	chr8	107645000	107645050	EE	EE	61.2000007629395	-3.38977074066841
chr8	107126750	107126800	chr8	107645050	107645100	EE	EE	61.2000007629395	-3.38977074066841
chr8	107126750	107126800	chr8	107778100	107778150	EE	EE	66.3000030517578	-2.74416109557041
chr8	107126750	107126800	chr8	107778150	107778200	EE	EE	66.3000030517578	-2.74416109557041
chr8	107126750	107126800	chr8	107783700	107783750	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126750	107126800	chr8	107783750	107783800	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126750	107126800	chr8	107783800	107783850	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126750	107126800	chr8	107807100	107807150	EE	EE	72.3000030517578	-2.55101516879782
chr8	107126750	107126800	chr8	107807150	107807200	EE	EE	72.3000030517578	-2.55101516879782
chr8	107126750	107126800	chr8	107807200	107807250	EE	EE	72.3000030517578	-2.55101516879782
chr8	107126750	107126800	chr8	107814950	107815000	EE	EE	71.8000030517578	-2.61709512166197
chr8	107126750	107126800	chr8	107815000	107815050	EE	EE	71.8000030517578	-2.55297238647672
chr8	107126750	107126800	chr8	107815050	107815100	EE	EE	71.8000030517578	-2.55297238647672
chr8	107126800	107126850	chr8	107645000	107645050	EE	EE	61.2000007629395	-3.38977074066841
chr8	107126800	107126850	chr8	107645050	107645100	EE	EE	61.2000007629395	-3.38977074066841
chr8	107126800	107126850	chr8	107778100	107778150	EE	EE	66.3000030517578	-2.74416109557041
chr8	107126800	107126850	chr8	107778150	107778200	EE	EE	66.3000030517578	-2.74416109557041
chr8	107126800	107126850	chr8	107783700	107783750	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126800	107126850	chr8	107783750	107783800	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126800	107126850	chr8	107783800	107783850	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126800	107126850	chr8	107807100	107807150	EE	EE	72.3000030517578	-2.55101516879782
chr8	107126800	107126850	chr8	107807150	107807200	EE	EE	72.3000030517578	-2.55101516879782
chr8	107126800	107126850	chr8	107807200	107807250	EE	EE	72.3000030517578	-2.55101516879782
chr8	107126800	107126850	chr8	107814950	107815000	EE	EE	71.8000030517578	-2.61709512166197
chr8	107126800	107126850	chr8	107815000	107815050	EE	EE	71.8000030517578	-2.55297238647672
chr8	107126800	107126850	chr8	107815050	107815100	EE	EE	71.8000030517578	-2.55297238647672
chr8	107126850	107126900	chr8	107645000	107645050	EE	EE	61.2000007629395	-3.28667724770431
chr8	107126850	107126900	chr8	107645050	107645100	EE	EE	61.2000007629395	-3.28667724770431
chr8	107126850	107126900	chr8	107778100	107778150	EE	EE	66.3000030517578	-2.74416109557041
chr8	107126850	107126900	chr8	107778150	107778200	EE	EE	66.3000030517578	-2.74416109557041
chr8	107126850	107126900	chr8	107783700	107783750	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126850	107126900	chr8	107783750	107783800	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126850	107126900	chr8	107783800	107783850	EE	EE	69.3000030517578	-2.71391035793854
chr8	107126850	107126900	chr8	107807100	107807150	EE	EE	72.3000030517578	-2.61972791888183
chr8	107126850	107126900	chr8	107807150	107807200	EE	EE	72.3000030517578	-2.61972791888183
chr8	107126850	107126900	chr8	107807200	107807250	EE	EE	72.3000030517578	-2.61972791888183
chr8	107126850	107126900	chr8	107814950	107815000	EE	EE	68.3000030517578	-2.69726547034595
chr8	107126850	107126900	chr8	107815000	107815050	EE	EE	68.3000030517578	-2.63097489847799
chr8	107126850	107126900	chr8	107815050	107815100	EE	EE	68.3000030517578	-2.63097489847799
chr8	119631550	119631600	chr8	119989300	119989350	EE	EE	81.9000015258789	-3.05818976367201
chr8	119631550	119631600	chr8	119989350	119989400	EE	EE	81.9000015258789	-3.05818976367201
chr8	119631550	119631600	chr8	119999000	119999050	EE	EE	82.4000015258789	-2.66927878665463
chr8	119631550	119631600	chr8	120093500	120093550	EE	EE	68.3000030517578	-2.94485844580754
chr8	119631600	119631650	chr8	119989300	119989350	EE	EE	81.9000015258789	-3.05818976367201
chr8	119631600	119631650	chr8	119989350	119989400	EE	EE	81.9000015258789	-3.05818976367201
chr8	119631600	119631650	chr8	119999000	119999050	EE	EE	82.4000015258789	-2.66927878665463
chr8	119631600	119631650	chr8	120093500	120093550	EE	EE	68.3000030517578	-2.94485844580754
chr8	119748600	119748650	chr8	119989300	119989350	EE	EE	93.9000015258789	-2.66296501272243
chr8	119748600	119748650	chr8	119989350	119989400	EE	EE	93.9000015258789	-2.66296501272243
chr8	119748600	119748650	chr8	119999000	119999050	EE	EE	93.9000015258789	-2.63574354398741
chr8	119748600	119748650	chr8	120093500	120093550	EE	EE	61.2999992370605	-2.65313400336274
chr8	121936700	121936750	chr8	122200450	122200500	EE	EE	76.8000030517578	-3.26706615985284
chr8	121936700	121936750	chr8	122200500	122200550	EE	EE	76.8000030517578	-3.2590508919153
chr8	121936700	121936750	chr8	122210250	122210300	EE	EE	74.8000030517578	-3.33923569798248
chr8	121936700	121936750	chr8	122210300	122210350	EE	EE	74.8000030517578	-3.33923569798248
chr8	121936750	121936800	chr8	122200450	122200500	EE	EE	76.8000030517578	-3.33539035469392
chr8	121936750	121936800	chr8	122200500	122200550	EE	EE	76.8000030517578	-3.32636034120262
chr8	121936800	121936850	chr8	122200450	122200500	EE	EE	76.8000030517578	-3.33539035469392
chr8	121936800	121936850	chr8	122200500	122200550	EE	EE	76.8000030517578	-3.32636034120262
chr8	122843450	122843500	chr8	123059000	123059050	EE	EE	69.3000030517578	-3.06095321123186
chr8	122843450	122843500	chr8	123059050	123059100	EE	EE	69.3000030517578	-3
chr8	122843450	122843500	chr8	123059100	123059150	EE	EE	69.3000030517578	-3
chr8	122843500	122843550	chr8	123059000	123059050	EE	EE	69.3000030517578	-3.06095321123186
chr8	122843500	122843550	chr8	123059050	123059100	EE	EE	69.3000030517578	-3
chr8	122843500	122843550	chr8	123059100	123059150	EE	EE	69.3000030517578	-3
chr8	122843550	122843600	chr8	123059000	123059050	EE	EE	69.3000030517578	-3.06095321123186
chr8	122843550	122843600	chr8	123059050	123059100	EE	EE	69.3000030517578	-3
chr8	122843550	122843600	chr8	123059100	123059150	EE	EE	69.3000030517578	-3
chr8	122843600	122843650	chr8	123059000	123059050	EE	EE	69.3000030517578	-3.06095321123186
chr8	122843600	122843650	chr8	123059050	123059100	EE	EE	69.3000030517578	-3
chr8	122843600	122843650	chr8	123059100	123059150	EE	EE	69.3000030517578	-3
chr8	122843650	122843700	chr8	123059000	123059050	EE	EE	69.3000030517578	-3.06095321123186
chr8	122843650	122843700	chr8	123059050	123059100	EE	EE	69.3000030517578	-3
chr8	122843650	122843700	chr8	123059100	123059150	EE	EE	69.3000030517578	-3
chr8	123207600	123207650	chr8	123628050	123628100	EE	EE	66.3000030517578	-2.90948770709456
chr8	123207600	123207650	chr8	123628100	123628150	EE	EE	66.3000030517578	-2.90948770709456
chr8	123207600	123207650	chr8	123628150	123628200	EE	EE	66.3000030517578	-2.90948770709456
chr8	123207600	123207650	chr8	123637250	123637300	EE	EE	63.2999992370605	-2.6768849901622
chr8	123207600	123207650	chr8	123637300	123637350	EE	EE	62.7999992370605	-2.75488750216347
chr8	123207600	123207650	chr8	123637350	123637400	EE	EE	62.7999992370605	-2.69743722997957
chr8	123207600	123207650	chr8	123637400	123637450	EE	EE	62.7999992370605	-2.69743722997957
chr8	123207650	123207700	chr8	123628050	123628100	EE	EE	66.3000030517578	-2.83353885386126
chr8	123207650	123207700	chr8	123628100	123628150	EE	EE	66.3000030517578	-2.83353885386126
chr8	123207650	123207700	chr8	123628150	123628200	EE	EE	66.3000030517578	-2.83353885386126
chr8	123207650	123207700	chr8	123637250	123637300	EE	EE	63.2999992370605	-2.60288440871842
chr8	123207650	123207700	chr8	123637300	123637350	EE	EE	62.7999992370605	-2.6768849901622
chr8	123207650	123207700	chr8	123637350	123637400	EE	EE	62.7999992370605	-2.62148837674627
chr8	123207650	123207700	chr8	123637400	123637450	EE	EE	62.7999992370605	-2.62148837674627
chr8	123207700	123207750	chr8	123628050	123628100	EE	EE	66.3000030517578	-2.83353885386126
chr8	123207700	123207750	chr8	123628100	123628150	EE	EE	66.3000030517578	-2.83353885386126
chr8	123207700	123207750	chr8	123628150	123628200	EE	EE	66.3000030517578	-2.83353885386126
chr8	123207700	123207750	chr8	123637250	123637300	EE	EE	63.2999992370605	-2.60288440871842
chr8	123207700	123207750	chr8	123637300	123637350	EE	EE	62.7999992370605	-2.6768849901622
chr8	123207700	123207750	chr8	123637350	123637400	EE	EE	62.7999992370605	-2.62148837674627
chr8	123207700	123207750	chr8	123637400	123637450	EE	EE	62.7999992370605	-2.62148837674627
chr8	123320250	123320300	chr8	124037500	124037550	EE	EE	60.7000007629395	-2.73953953783003
chr8	123320250	123320300	chr8	124037550	124037600	EE	EE	60.7000007629395	-2.73953953783003
chr8	123320300	123320350	chr8	124037500	124037550	EE	EE	60.7000007629395	-2.73953953783003
chr8	123320300	123320350	chr8	124037550	124037600	EE	EE	60.7000007629395	-2.73953953783003
chr8	123320350	123320400	chr8	124037500	124037550	EE	EE	60.7000007629395	-2.73953953783003
chr8	123320350	123320400	chr8	124037550	124037600	EE	EE	60.7000007629395	-2.73953953783003
chr8	123320400	123320450	chr8	124037500	124037550	EE	EE	60.7000007629395	-2.75488750216347
chr8	123320400	123320450	chr8	124037550	124037600	EE	EE	60.7000007629395	-2.75488750216347
chr8	123324550	123324600	chr8	124037500	124037550	EE	EE	65.3000030517578	-3.15527822547791
chr8	123324550	123324600	chr8	124037550	124037600	EE	EE	65.3000030517578	-3.15527822547791
chr8	123352300	123352350	chr8	123628050	123628100	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352300	123352350	chr8	123628100	123628150	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352300	123352350	chr8	123628150	123628200	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352350	123352400	chr8	123628050	123628100	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352350	123352400	chr8	123628100	123628150	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352350	123352400	chr8	123628150	123628200	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352400	123352450	chr8	123628050	123628100	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352400	123352450	chr8	123628100	123628150	EE	EE	77.8000030517578	-3.00580562168121
chr8	123352400	123352450	chr8	123628150	123628200	EE	EE	77.8000030517578	-3.00580562168121
chr8	123628100	123628150	chr8	123906550	123906600	EE	EE	72.3000030517578	-2.64797229824696
chr8	123628100	123628150	chr8	124037500	124037550	EE	EE	87.9000015258789	-2.45054252680103
chr8	123628100	123628150	chr8	124037550	124037600	EE	EE	87.9000015258789	-2.45054252680103
chr8	123628150	123628200	chr8	123906550	123906600	EE	EE	72.3000030517578	-2.64797229824696
chr8	123628150	123628200	chr8	124037500	124037550	EE	EE	87.9000015258789	-2.45054252680103
chr8	123628150	123628200	chr8	124037550	124037600	EE	EE	87.9000015258789	-2.45054252680103
chr8	123637300	123637350	chr8	123906550	123906600	EE	EE	72.8000030517578	-2.47596172355978
chr8	123637300	123637350	chr8	124037500	124037550	EE	EE	87.9000015258789	-2.36012441844831
chr8	123637300	123637350	chr8	124037550	124037600	EE	EE	87.9000015258789	-2.36012441844831
chr8	123637350	123637400	chr8	123906550	123906600	EE	EE	72.8000030517578	-2.45212681801406
chr8	123637350	123637400	chr8	124037500	124037550	EE	EE	87.9000015258789	-2.33054122519207
chr8	123637350	123637400	chr8	124037550	124037600	EE	EE	87.9000015258789	-2.33054122519207
chr8	123637400	123637450	chr8	123906550	123906600	EE	EE	72.8000030517578	-2.45212681801406
chr8	123637400	123637450	chr8	124037500	124037550	EE	EE	87.9000015258789	-2.33054122519207
chr8	123637400	123637450	chr8	124037550	124037600	EE	EE	87.9000015258789	-2.33054122519207
chr8	123737300	123737350	chr8	124037500	124037550	EE	EE	68.8000030517578	-2.97575245375332
chr8	123737300	123737350	chr8	124037550	124037600	EE	EE	68.8000030517578	-2.97575245375332
chr8	123737350	123737400	chr8	124037500	124037550	EE	EE	68.8000030517578	-2.97575245375332
chr8	123737350	123737400	chr8	124037550	124037600	EE	EE	68.8000030517578	-2.97575245375332
chr8	123737400	123737450	chr8	124037500	124037550	EE	EE	68.8000030517578	-2.97575245375332
